Categoria,Posicao,Cod_dekoreba,English,French,German,Italian,Portuguese,Spanish
substantivos,1,1699,pajamas,pyjama,Schlafanzug,pigiama,pijama,pijama
substantivos,2,1699,pyjamas,,Pyjama,,,piyama
substantivos,3,1699,nightgown,,Schlafanzüge,,,pijamas
substantivos,1,1700,stack,pile,Haufen,pila,pilha,pila
substantivos,2,1700,pile,tas,Stapel,mucchio,cúmulo,montón
substantivos,3,1700,heap,masse,Menge,catasta,montão,cúmulo
substantivos,1,1701,pepper,poivre,Pfeffer,pepe,pimenta,pimienta
substantivos,2,1701,black pepper,piment,Paprika,peperoncino,pimenta-do-reino,pimienta negra
substantivos,3,1701,chili,poivre noir,schwarzer Pfeffer,pepe bianco,pimentão,pimiento
substantivos,1,1702,paintbrush,pinceau,Pinsel,pennello,pincel,pincel
substantivos,2,1702,brush,brosse,Quast,spazzola,brocha,brocha
substantivos,3,1702,paint brush,pinceau large,Bürste,,escova,cepillo
substantivos,1,1703,iota,goutte,Tropfen,briciolo,pingo,gota
substantivos,2,1703,tittle,chouïa,Hoffnungsstrahl,goccia,gota,gota de lluvia
substantivos,3,1703,blob,iota,,goccia di pioggia,fragmento,goteo
substantivos,1,1704,popcorn,popcorn,Popcorn,popcorn,pipoca,palomitas de maíz
substantivos,2,1704,popped corn,pop-corn,Puffmais,pop-corn,,cancha
substantivos,3,1704,pop corn,maïs soufflé,Puff-mais,,,canguil
substantivos,1,1705,pyramid,pyramide,Pyramide,piramide,pirâmide,pirámide
substantivos,2,1705,Great Pyramid,,,pyramide,Piramide,
substantivos,3,1705,Pyramid,,,,Pirâmide,
substantivos,1,1706,saucer,soucoupe,Untertasse,piattino,pires,platillo
substantivos,2,1706,,sous-tasse,,sottocoppa,Pires,
substantivos,1,1707,pool,piscine,Schwimmbad,piscina,piscina,piscina
substantivos,2,1707,swimming pool,cagnotte,Schwimmbecken,stabilimento balneare,banheiro,alberca
substantivos,3,1707,swimming bath,pistoche,Hallenbad,vasca,quarto de banho,pileta de natación
substantivos,1,1708,track,piste,Bahn,pista,pista,pista
substantivos,2,1708,clue,voie,Spur,corsia,caminho,carril
substantivos,3,1708,lane,route,Weg,carreggiata,indício,calzada
substantivos,1,1709,Surinam cherry,Eugenia uniflora,Eugenia Uniflora,Eugenia uniflora,pitanga,pitanga
substantivos,2,1709,Eugenia uniflora,cerise de cayenne,Pitanga,ciliegia del suriname,Eugenia uniflora,Eugenia uniflora
substantivos,3,1709,pitanga,cerise de surinam,Surinamkirsche,pitanga,,cereza cuadrada
substantivos,1,1710,plate,plaque,Platte,targa,placa,placa
substantivos,2,1710,board,panneau,Tafel,lastra,chapa,plancha
substantivos,3,1710,sign,planche,Schild,piastra,lousa,matrícula
substantivos,1,1711,planet,planète,Planet,pianeta,planeta,planeta
substantivos,2,1711,heavenly body,,Wandelstern,planeta,Planeta,
substantivos,3,1711,major planet,,-en,,,
substantivos,1,1712,plan,plan,Plan,piano,plano,plano
substantivos,2,1712,flat,plat,Entwurf,progetto,projeto,plan
substantivos,3,1712,plane,projet,flach,schema,chato,llano
substantivos,1,1713,plastic,plastique,Kunststoff,plastica,plástico,plástico
substantivos,2,1713,plastics,matière plastique,Plastik,plastico,cloreto de polivinilidina,plásticos
substantivos,3,1713,polyvinylidine chloride,polychlorure de vinylidine,plastisch,plastiche,Plastico,policloruro de vinilidina
substantivos,1,1714,tire,pneumatique,Reifen,pneumatico,pneu,neumático
substantivos,2,1714,tyre,pneu,Bereifung,gomma,pneumático,caucho
substantivos,3,1714,tyres,tyr,Autoreifen,copertone,pneus,llanta
substantivos,1,1715,poverty,pauvreté,Armut,povertà,pobreza,pobreza
substantivos,2,1715,poorness,misère,Not,miseria,parcimónia,pobre
substantivos,3,1715,want,pauvre,niedrige Einkommensgruppe,gruppi a basso reddito,indigencia,grupos de ingresos bajos
substantivos,1,1716,pigsty,porcherie,Saustall,porcile,pocilga,pocilga
substantivos,2,1716,pigpen,bordel,Schweinestall,porcilaie,chiqueiro,chiquero
substantivos,3,1716,sty,logement des porcs,Koben,stabbio,aprisco,alojamiento de cerdos
substantivos,1,1717,power,pouvoir,können,potere,poder,poder
substantivos,2,1717,can,puissance,Macht,potenza,força,potencia
substantivos,3,1717,may,capacité,dürfen,forza,conseguir,virtud
substantivos,1,1718,poem,poème,Gedicht,poema,poema,poema
substantivos,2,1718,verse form,poésie,Poem,poesia,poesia,oda
substantivos,3,1718,Psalms,poeme,Dichtung,poesie,,poesía
substantivos,1,1719,point,point,Punkt,punto,ponto,punto
substantivos,2,1719,dot,signe,Stich,segno,ponto final,puntada
substantivos,3,1719,period,virgule,Naht,puntino,sutura,signo
substantivos,1,1720,population,population,Bevölkerung,popolazione,população,población
substantivos,2,1720,people,peuple,Population,popolo,gente,pueblo
substantivos,3,1720,citizenry,démographie,Leute,populazione,povo,gente
substantivos,1,1721,pig,cochon,Schwein,maiale,porco,cerdo
substantivos,2,1721,swine,porc,Wutz,porco,suíno,puerco
substantivos,3,1721,hog,pourceau,Hausschwein,suino,carne de porco,marrano
substantivos,1,1722,portion,portion,Portion,porzione,porção,porción
substantivos,2,1722,bit,morceau,Stück,pezzetto,pedaço,parte
substantivos,3,1722,part,partie,Anteil,razione,parte,ración
substantivos,1,1723,door,porte,Tür,porta,porta,puerta
substantivos,2,1723,gate,huis,Tor,sportello,portão,salida
substantivos,3,1723,port,port,Pforte,portiera,saída,puerto
substantivos,1,1724,position,position,Position,posizione,posição,posición
substantivos,2,1724,place,place,Stelle,posto,lugar,lugar
substantivos,3,1724,posture,attitude,Lage,luogo,postura,sitio
substantivos,1,1725,pole,poteau,Pfosten,barra,poste,poste
substantivos,2,1725,post,étançon,Barre,palo,estaca,barra
substantivos,3,1725,stake,bâton,Stange,bastone,vara,palo
substantivos,1,1726,pot,pot,Topf,pentola,pote,olla
substantivos,2,1726,can,marmite,Gefäß,marmitta,panela,marmita
substantivos,3,1726,jar,casserole,Behälter,vaso,recipiente,pote
substantivos,1,1727,power,puissance,Macht,potenza,potência,potencia
substantivos,2,1727,potency,force,Leistung,potere,força,poder
substantivos,3,1727,strength,efficacité,Potenz,capacità,poder,fuerza
substantivos,1,1728,square,place,Platz,piazza,praça,plaza
substantivos,2,1728,plaza,esplanade,Fleck,luogo,adro,espacio libre
substantivos,3,1728,piazza,rond-point,Ort,quadrangolo,largo,cargo
substantivos,1,1729,beach,plage,Strand,spiaggia,praia,playa
substantivos,2,1729,shore,rivage,Ufer,riva,costa,costa
substantivos,3,1729,coast,rive,Badestrand,lido,margem,ribera
substantivos,1,1730,board,planche,Brett,tavola,prancha,tabla
substantivos,2,1730,plank,panneau,Tafel,asse,tábua,plancha
substantivos,3,1730,plate,planche de surf,Planke,plancia,placa,tablero
substantivos,1,1731,plate,plat,Teller,piatto,prato,plato
substantivos,2,1731,dish,assiette,Gericht,portata,louça,fuente
substantivos,3,1731,course,mets,Schüssel,pietanza,travessa,platillo
substantivos,1,1732,pleasure,plaisir,Freude,piacere,prazer,placer
substantivos,2,1732,delight,joie,Vergnügen,gioia,alegria,alegría
substantivos,3,1732,joy,jouissance,Lust,delizia,deleite,agrado
substantivos,1,1733,price,prix,Preis,prezzo,preço,precio
substantivos,2,1733,cost,coût,Kosten,costo,custo,coste
substantivos,3,1733,value,coûter,Ausgabe,spesa,preços,precios
substantivos,1,1734,prey,proie,Beute,preda,presa,presa
substantivos,2,1734,quarry,croc,Fang,zanna,canino,colmillo
substantivos,3,1734,fang,butin,Fangzahn,dente,aquisição,adquisición
substantivos,1,1735,haste,hâte,Eile,fretta,pressa,prisa
substantivos,2,1735,hurry,précipitation,Hast,furia,rapidez,apuro
substantivos,3,1735,rush,empressement,Geschwindigkeit,velocità,velocidade,apresuramiento
substantivos,1,1736,cousin,cousine,Cousine,cugina,prima,prima
substantivos,2,1736,cousin-german,cousin,Kusine,cugino,primo,primo
substantivos,3,1736,first cousin,cousin germain,Vetter,cugino di primo grado,irmã,
substantivos,1,1737,cousin,cousin,Cousin,cugino,primo,primo
substantivos,2,1737,prime,cousine,Vetter,cugina,prima,prima
substantivos,3,1737,cousin-german,nombre premier,Kusine,numero primo,número primo,pariente
substantivos,1,1738,prison,prison,Gefängnis,prigione,prisão,prisión
substantivos,2,1738,jail,geôle,Kerker,carcere,cadeia,cárcel
substantivos,3,1738,gaol,arrestation,Zuchthaus,galera,cárcere,penitenciaría
substantivos,1,1739,problem,problème,Problem,problema,problema,problema
substantivos,2,1739,trouble,difficulté,Frage,questione,dificuldade,dificultad
substantivos,3,1739,issue,question,Schwierigkeit,difficoltà,questão,cuestión
substantivos,1,1740,product,produit,Produkt,prodotto,produto,producto
substantivos,2,1740,commodity,marchandise,Erzeugnis,frutto,produtos,mercancía
substantivos,3,1740,production,rendement,Ware,prodotti,produção,artefacto
substantivos,1,1741,prophet,prophète,Prophet,profeta,profeta,profeta
substantivos,2,1741,seer,prophétesse,Wahrsager,vate,vidente,adivina
substantivos,3,1741,fortune teller,diseur de bonne aventure,Prophetin,indovino,cartomante,adivino
substantivos,1,1742,proof,preuve,Beweis,prova,prova,prueba
substantivos,2,1742,test,test,Prüfung,verifica,teste,muestra
substantivos,3,1742,evidence,épreuve,Probe,test,ensaio,ensayo
substantivos,1,1743,jump,saut,Sprung,salto,pulo,salto
substantivos,2,1743,leap,bond,Wasserfall,saltello,salto,brinco
substantivos,3,1743,spring,rebondissement,Hüpfen,balzo,lúpulo,cascada
substantivos,1,1744,fist,poing,Faust,pugno,punho,puño
substantivos,2,1744,hilt,poignée,Griff,polso,cabo,muñeca
substantivos,3,1744,wrist,poignet,Handgriff,elsa,empunhadura,empuñadura
substantivos,1,1745,purity,pureté,Reinheit,purezza,pureza,pureza
substantivos,2,1745,pureness,vertu,Keuschheit,castità,castidade,castidad
substantivos,3,1745,impurity,propreté,Unreinheit,virtù,virtude,virtud
substantivos,1,1746,frame,tableau,Bild,immagine,quadro,cuadro
substantivos,2,1746,picture,image,Tafel,frame,lousa,pizarra
substantivos,3,1746,board,cadre,Frame,fotogramma,tábua,imagen
substantivos,1,1747,square,carré,Quadrat,quadrato,quadrado,cuadrado
substantivos,2,1747,foursquare,carrée,quadratisch,quadrata,quadro,cuadriculado
substantivos,3,1747,four-square,place,Viereck,quadro,Quadrado,anticuado
substantivos,1,1748,quarantine,quarantaine,Quarantäne,quarantena,quarentena,cuarentena
substantivos,2,1748,,contrôle,,,,
substantivos,1,1749,break,banqueroute,Konkurs,rompe,quebra,quiebra
substantivos,2,1749,bankruptcy,faillite,Bruch,recidiva,falência,bancarrota
substantivos,3,1749,failure,fracture,Bankrott,fallimento,fractura,concurso
substantivos,1,1750,fall,chute,Fall,caduta,queda,caída
substantivos,2,1750,drop,décès,Absturz,fine,fim,disminución
substantivos,3,1750,death,déclin,Sturz,morte,morte,muerte
substantivos,1,1751,cheese,fromage,Käse,formaggio,queijo,queso
substantivos,2,1751,Malva sylvestris,grande mauve,Käse Kas,cacio,,
substantivos,3,1751,cheeseflower,malva sylvestris,Kas,Malva sylvestris,,
substantivos,1,1752,kilometre,kilomètre,Kilometer,chilometro,quilômetro,kilómetro
substantivos,2,1752,kilometer,km,,chilòmetro,quilómetro,quilómetro
substantivos,3,1752,km,borne,,kilometro,km,kilometro
substantivos,1,1753,kiosk,kiosque,Kiosk,chiosco,quiosque,quiosco
substantivos,2,1753,booth,cabine,Verkaufsstand,chiosco multimediale,cabine,kiosco
substantivos,3,1753,cubicle,borne,Büdchen,baracchino,,cabina
substantivos,1,1754,radish,radis,Rettich,ravanello,rabanete,rábano
substantivos,2,1754,radishes,rave,Radieschen,ravanelli,rábano,raphanus sativus
substantivos,3,1754,radish plant,,Radi,Raphanus sativus,,rádano
substantivos,1,1755,tail,queue,Schwanz,sedere,rabo,cola
substantivos,2,1755,back,derrière,Schweif,coda,traseiro,rabo
substantivos,3,1755,rear,cul,Gesäß,culo,cauda,trasero
substantivos,1,1756,ration,ration,Ration,razione,ração,ración
substantivos,2,1756,rations,portion,Anteil,razioni,porção,raciones
substantivos,3,1756,feed,ration de base,Portion,razioni di allevamento,tranche,raciones básicas
substantivos,1,1757,radio,radium,Radium,radio,rádio,radio
substantivos,2,1757,radium,radio,Radio,radium,Rádio,carpo
substantivos,3,1757,wireless,radius,Speiche,radiotelefono,carpo,cubito
substantivos,1,1758,lightning,rayon,Blitz,raggio,raio,rayo
substantivos,2,1758,ray,éclair,Strahl,fulmine,relâmpago,radio
substantivos,3,1758,radius,foudre,Radius,lampo,corisco,relámpago
substantivos,1,1759,grater,râpe,Küchenreibe,grattugia,ralador,rallador
substantivos,2,1759,zester,Râpe,Raspel,grattacacio,moedor,ralladora
substantivos,3,1759,,râpes,Reibeisen,,,guayo
substantivos,1,1760,branch,branche,Ast,ramo,ramo,rama
substantivos,2,1760,twig,rameau,Zweig,branca,galho,ramo
substantivos,3,1760,bough,succursale,Branche,frasca,cacho,racimo
substantivos,1,1761,ranch,ranch,Ranch,fattoria,rancho,rancho
substantivos,2,1761,spread,propriété,Farm,ranch,bensderaiz,finca
substantivos,3,1761,cattle farm,mas,,,fazenda,granja
substantivos,1,1762,fox,renard,Fuchs,volpe,raposa,zorro
substantivos,2,1762,vixen,goupil,Rotfuchs,volpi,raposa-vermelha,zorra
substantivos,3,1762,red fox,renarde,Füchse,alopex,matreiro,raposa
substantivos,1,1763,trace,trace,Spur,traccia,rastro,huella
substantivos,2,1763,trail,marque,,orma,vestígio,rastro
substantivos,3,1763,hoe,sillon,,scia,rasto,traza
substantivos,1,1764,mouse,souris,Maus,topo,ratinho,ratón
substantivos,2,1764,rat,raton,Ratte,ratto,camundongo,rata
substantivos,3,1764,puppy,rat,,sorcio,rato,
substantivos,1,1765,reason,raison,Vernunft,ragione,razão,razón
substantivos,2,1765,ratio,cause,Grund,causa,motivo,motivo
substantivos,3,1765,cause,ratio,Verstand,motivo,causa,causa
substantivos,1,1766,bud,bourgeon,Sprössling,germoglio,rebento,brote
substantivos,2,1766,offshoots,pousse,Spross,boccio,broto,retoño
substantivos,3,1766,offspring,rejet,Knospe,getto,gomo,retono
substantivos,1,1767,errand,course,Botschaft,commissione,recado,recado
substantivos,2,1767,message,commission,Nachricht,corsa,,embajada
substantivos,3,1767,blown kiss,,Besorgung,,,mandado
substantivos,1,1768,recipe,recette,Rezept,ricetta,receita,receta
substantivos,2,1768,prescription,ordonnance,Kochrezept,prescrizione,prescrição,ingreso
substantivos,3,1768,revenue,produit,Einnahme,ricavo,fórmula,ingresos
substantivos,1,1769,advertisement,pub,Werbung,pubblicità,publicidade,anuncio
substantivos,2,1769,advertising,publicité,Reklameanzeige,annuncio,reclame,publicidad
substantivos,3,1769,advert,annonce,Annonce,inserzione,anúncio,reclamo
substantivos,1,1770,resource,ressource,Mittel,risorsa,recurso,recurso
substantivos,2,1770,means,recours,Ressource,risorse,meio,medio
substantivos,3,1770,recourse,moyen,Hilfsmittel,ricorso,expediente,víveres
substantivos,1,1771,net,réseau,Netz,rete,rede,red
substantivos,2,1771,network,filet,Netzwerk,amaca,trama,hamaca
substantivos,3,1771,web,hamac,Hängematte,tessuto,web,atarraya
substantivos,1,1772,hostage,otage,Geisel,ostaggio,refém,rehén
substantivos,2,1772,prisoner,détenu,Gefangene,carcerato,cativo,preso
substantivos,3,1772,surety,prisonnier,Gefangener,prigioniero,preso,prisionero
substantivos,1,1773,reform,réforme,Reform,riforma,reforma,reforma
substantivos,2,1773,reformation,retraite,Ruhestand,restauro,mudança para melhor,jubilación
substantivos,3,1773,retirement,réformateur,Berichtigung,rinnovamento,,
substantivos,1,1774,region,région,Region,regione,região,región
substantivos,2,1774,area,pays,Gebiet,territorio,país,país
substantivos,3,1774,district,contrée,Gegend,area,território,área
substantivos,1,1775,king,roi,König,re,rei,rey
substantivos,2,1775,queen,reine,Königin,regina,governante,reina
substantivos,3,1775,ruler,monarque,,sovrano,rainha,gobernante
substantivos,1,1776,kingdom,royaume,Königreich,regno,reino,reino
substantivos,2,1776,realm,règne,Reich,reame,campo,esfera
substantivos,3,1776,state,puissance,Staat,sfera,domínio,estado
substantivos,1,1777,rejection,rejet,Ablehnung,ripudio,rejeição,rechazo
substantivos,2,1777,reject,refus,Nichtanerkennung,rifiutare,repúdio,cebón
substantivos,3,1777,repulse,répudiation,Absage,buttare,,
substantivos,1,1778,clock,horloge,Uhr,orologio,relógio,reloj
substantivos,2,1778,watch,montre,Armbanduhr,orologio da polso,relógio de pulso,reloj de pulsera
substantivos,3,1778,timepiece,pendule,Taktsignal,clock,pêndulo,péndulo
substantivos,1,1779,oar,rame,Ruder,remo,remo,remo
substantivos,2,1779,paddle,aviron,Rudern,pagaia,pá,remo corto
substantivos,3,1779,rowing,pagaie,Rudersport,canottaggio,pagaia,remar
substantivos,1,1780,medicine,remède,Arznei,medicina,remédio,medicamento
substantivos,2,1780,drug,médicament,Medizin,farmaco,medicamento,medicina
substantivos,3,1780,remedy,médecine,Medikament,medicamento,produtos farmacêuticos,remedio
substantivos,1,1781,income,revenu,Einkommen,rendita,renda,renta
substantivos,2,1781,lace,dentelle,Spitze,reddito,rendimento,encaje
substantivos,3,1781,revenue,rente,Rente,merletto,provento,puntilla
substantivos,1,1782,cabbage,chou,Kohl,cavolo,repolho,col
substantivos,2,1782,white cabbage,chou blanc,Kohlkopf,cavolo cappuccio,couve,repollo
substantivos,3,1782,chou,Chou commun,Weißkohl,Brassica oleracea,vegetal,berza
substantivos,1,1783,dam,barrage,Damm,diga,represa,represa
substantivos,2,1783,dike,digue,Deich,argine,barragem,presa
substantivos,3,1783,dyke,barrages,Staudamm,diga di sbarramento,dique,dique
substantivos,1,1784,rescue,rançon,Erlösung,riscatto,resgate,rescate
substantivos,2,1784,ransom,sauvetage,Lösegeld,salvataggio,mobilização,salvamento
substantivos,3,1784,redemption,rédemption,Rettung,recupero,realização,cobro
substantivos,1,1785,residue,résidu,Rückstand,residuo,resíduo,residuo
substantivos,2,1785,residues,déchet,Abfall,residui,borra,residuos
substantivos,3,1785,waste,terme résiduel,Treber,prodotto di scarto,sedimento,vertido
substantivos,1,1786,answer,réponse,Antwort,risposta,resposta,respuesta
substantivos,2,1786,response,solution,Reaktion,replica,reacção,contestación
substantivos,3,1786,reply,réplique,Erwiderung,rispondere,reação,reacción
substantivos,1,1787,remainder,reste,Rest,resto,resto,resto
substantivos,2,1787,remnant,restes,Überbleibsel,avanzo,sobra,sobras
substantivos,3,1787,rest,invendu,Überrest,rimanenza,restante,restante
substantivos,1,1788,retina,rétine,Netzhaut,retina,retina,retina
substantivos,2,1788,conjunctiva,conjonctive,Retina,palpebre,conjuntiva,conjuntiva
substantivos,3,1788,cornea,cornée,Auge,congiuntiva,cristalino,cristalino
substantivos,1,1789,portrait,portrait,Porträt,ritratto,retrato,retrato
substantivos,2,1789,picture,photographie,Portrait,fotografia,foto,foto
substantivos,3,1789,photograph,photo,Foto,foto,fotografia,fotografía
substantivos,1,1790,magazine,revue,Zeitschrift,rivista,revista,revista
substantivos,2,1790,journal,magazine,Revue,periodico,jornal,periódico
substantivos,3,1790,periodical,journal,Magazin,giornale,periódico,magacín
